id,datetime_utc,n,year,day_of_year,hour,temp_c,precipitation_m,solar_radiation_w_per_m2,wind_speed_m_per_s,vpd_kPa,ten_hr_dead_fuel_moisture_pct,naf,Event,weather_file,idx
64121,2015-08-09T22:00:00Z,17,2015,221,22,26.864,2.776e-6,979.05,2.8563,2.6589,4.7273,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-09T23:00:00Z,16,2015,221,23,28.289,1.8507e-6,894.34,2.1836,2.8616,4.7927,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T00:00:00Z,12,2015,221,24,28.337,1.7347e-18,801.26,1.6877,2.8655,4.8077,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T01:00:00Z,8,2015,222,1,27.921,1.7347e-18,606.12,2.2918,2.801,4.8046,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T02:00:00Z,10,2015,222,2,27.201,1.7347e-18,428.8,2.2803,2.6835,6.5457,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T03:00:00Z,5,2015,222,3,25.78,1.7347e-18,219.07,1.8224,2.41,6.9472,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T04:00:00Z,10,2015,222,4,20.874,1.7347e-18,43.054,1.2296,1.1438,12.506,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T05:00:00Z,10,2015,222,5,19.97,1.7347e-18,6.4675e-14,0.86435,1.1898,11.557,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T06:00:00Z,6,2015,222,6,20.049,1.7347e-18,6.4675e-14,0.87247,1.311,10.549,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T07:00:00Z,5,2015,222,7,18.144,1.7347e-18,6.4675e-14,0.84518,1.097,11.271,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T08:00:00Z,2,2015,222,8,17.214,1.7347e-18,6.4675e-14,0.86432,0.95524,12.432,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T09:00:00Z,0,2015,222,9,16.802,1.7347e-18,6.4675e-14,1.1453,0.87548,12.754,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T10:00:00Z,0,2015,222,10,15.332,1.7347e-18,6.4675e-14,1.2299,0.67622,14.04,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T11:00:00Z,0,2015,222,11,13.805,1.7347e-18,6.4675e-14,1.1702,0.61578,14.072,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T12:00:00Z,0,2015,222,12,13.457,1.7347e-18,6.4675e-14,1.1122,0.62414,13.782,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T13:00:00Z,0,2015,222,13,13.804,1.7347e-18,6.4675e-14,1.2536,0.66017,13.498,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T14:00:00Z,0,2015,222,14,13.595,1.7347e-18,6.4675e-14,1.3631,0.61251,14.01,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T15:00:00Z,0,2015,222,15,14.304,1.7347e-18,37.693,1.5052,0.70569,13.222,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T16:00:00Z,0,2015,222,16,20.493,1.7347e-18,212.64,0.7491,1.5527,8.7968,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T17:00:00Z,0,2015,222,17,22.726,1.7347e-18,425.13,1.2487,1.9655,7.3526,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T18:00:00Z,3,2015,222,18,23.736,1.7347e-18,626.69,2.0998,2.1009,5.9705,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T19:00:00Z,5,2015,222,19,24.567,1.7347e-18,794.73,2.5831,2.1367,6.3358,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T20:00:00Z,4,2015,222,20,25.169,1.7347e-18,917.05,2.8045,2.1955,5.7855,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T21:00:00Z,4,2015,222,21,25.386,1.7347e-18,976.55,2.8357,2.1876,5.9503,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T22:00:00Z,5,2015,222,22,26.655,1.7347e-18,945.04,2.8368,2.5825,4.9261,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-10T23:00:00Z,7,2015,222,23,27.462,1.7347e-18,920.8,2.6224,2.7108,4.8868,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T00:00:00Z,8,2015,222,24,27.253,1.7347e-18,802.92,2.7331,2.6895,4.8446,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T01:00:00Z,8,2015,223,1,26.717,1.7347e-18,635.88,2.6083,2.6028,4.877,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T02:00:00Z,7,2015,223,2,25.614,1.7347e-18,435.82,2.4789,2.4114,6.7975,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T03:00:00Z,9,2015,223,3,24.448,1.7347e-18,222.36,2.1306,2.2192,7.0374,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T04:00:00Z,10,2015,223,4,19.499,1.7347e-18,42.446,1.1455,1.0097,12.797,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T05:00:00Z,12,2015,223,5,17.637,1.7347e-18,6.4675e-14,1.0271,0.79733,13.773,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T06:00:00Z,7,2015,223,6,17.744,1.7347e-18,6.4675e-14,0.8554,1.0111,12.323,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T07:00:00Z,10,2015,223,7,16.45,1.7347e-18,6.4675e-14,0.79997,0.90241,12.5,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T08:00:00Z,10,2015,223,8,15.234,1.7347e-18,6.4675e-14,0.94316,0.76139,13.07,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T09:00:00Z,6,2015,223,9,14.805,1.7347e-18,6.4675e-14,1.0483,0.68818,13.634,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T10:00:00Z,9,2015,223,10,14.211,1.7347e-18,6.4675e-14,1.0932,0.59702,14.571,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T11:00:00Z,6,2015,223,11,12.152,1.7347e-18,6.4675e-14,1.3704,0.43374,16.541,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T12:00:00Z,4,2015,223,12,11.783,1.7347e-18,6.4675e-14,1.5136,0.40611,17.001,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T13:00:00Z,6,2015,223,13,11.979,1.7347e-18,6.4675e-14,1.3658,0.4215,16.732,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T14:00:00Z,6,2015,223,14,12.15,1.7347e-18,6.4675e-14,1.1581,0.44197,16.342,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T15:00:00Z,4,2015,223,15,12.736,1.7347e-18,36.805,1.1966,0.49571,15.525,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T16:00:00Z,6,2015,223,16,18.549,1.7347e-18,212.16,0.91626,1.3098,9.4933,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T17:00:00Z,7,2015,223,17,21.974,1.7347e-18,425.91,1.1775,1.8615,7.502,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T18:00:00Z,4,2015,223,18,23.058,1.7347e-18,629.04,1.9171,2.0389,5.8593,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T19:00:00Z,5,2015,223,19,23.786,1.7347e-18,799.3,2.3971,2.123,5.8786,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T20:00:00Z,8,2015,223,20,24.435,1.7347e-18,923.68,2.8247,2.1871,5.3818,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T21:00:00Z,5,2015,223,21,24.919,1.7347e-18,989,3.1415,2.2402,5.4194,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T22:00:00Z,9,2015,223,22,26.333,1.7347e-18,990.69,3.0116,2.6804,4.2829,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-11T23:00:00Z,13,2015,223,23,26.684,1.7347e-18,927.49,3.0465,2.6113,4.8185,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T00:00:00Z,13,2015,223,24,26.274,1.7347e-18,788.78,2.5785,2.5228,4.9489,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T01:00:00Z,10,2015,224,1,26.117,1.7347e-18,630,2.5727,2.4938,4.9798,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T02:00:00Z,9,2015,224,2,25.438,1.7347e-18,432.63,2.3021,2.3841,6.8168,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T03:00:00Z,5,2015,224,3,24.439,1.7347e-18,220.09,1.5288,2.1918,7.2121,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T04:00:00Z,10,2015,224,4,21.418,1.7347e-18,40.571,0.87596,1.5366,9.6212,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T05:00:00Z,10,2015,224,5,18.423,1.7347e-18,6.4675e-14,0.85138,1.0085,12.479,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T06:00:00Z,10,2015,224,6,18.225,1.7347e-18,6.4675e-14,0.80104,1.0516,11.766,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T07:00:00Z,14,2015,224,7,16.541,1.7347e-18,6.4675e-14,0.93656,0.8323,12.975,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T08:00:00Z,15,2015,224,8,15.834,1.7347e-18,6.4675e-14,1.0455,0.74209,13.511,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T09:00:00Z,8,2015,224,9,15.831,1.7347e-18,6.4675e-14,1.1827,0.7651,13.277,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T10:00:00Z,14,2015,224,10,14.683,1.7347e-18,6.4675e-14,1.2654,0.67249,13.763,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T11:00:00Z,14,2015,224,11,12.637,1.7347e-18,6.4675e-14,1.3488,0.48812,15.621,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T12:00:00Z,8,2015,224,12,11.881,1.7347e-18,6.4675e-14,1.1163,0.46688,15.608,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T13:00:00Z,10,2015,224,13,11.756,1.7347e-18,6.4675e-14,1.0744,0.47017,15.46,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T14:00:00Z,10,2015,224,14,11.901,1.7347e-18,6.4675e-14,1.3069,0.48261,15.287,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T15:00:00Z,4,2015,224,15,12.465,1.7347e-18,35.95,1.3657,0.54814,14.395,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T16:00:00Z,9,2015,224,16,19.525,1.7347e-18,212.59,0.99763,1.4612,8.8384,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T17:00:00Z,6,2015,224,17,21.975,1.7347e-18,428.22,1.0227,2.0012,6.422,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T18:00:00Z,8,2015,224,18,23.379,1.7347e-18,632.86,1.7349,2.149,5.4354,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T19:00:00Z,14,2015,224,19,25.454,1.7347e-18,803.99,2.1907,2.48,5.1244,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T20:00:00Z,16,2015,224,20,26.081,1.7347e-18,929.67,2.4803,2.6103,4.4297,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T21:00:00Z,6,2015,224,21,26.608,1.7347e-18,993.47,2.7112,2.6854,4.4442,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T22:00:00Z,10,2015,224,22,27.779,1.7347e-18,993.92,2.8036,3.1451,3.3043,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-12T23:00:00Z,9,2015,224,23,28.488,1.7347e-18,931.26,2.467,3.1867,3.6388,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T00:00:00Z,11,2015,224,24,28.396,1.7347e-18,810.29,2.4964,3.1854,3.58,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T01:00:00Z,11,2015,225,1,28.227,1.7347e-18,640.62,2.6301,3.1635,3.5484,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T02:00:00Z,8,2015,225,2,27.616,1.7347e-18,436.65,2.3125,3.0203,5.0373,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T03:00:00Z,11,2015,225,3,25.928,1.7347e-18,219.86,1.4567,2.502,6.511,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T04:00:00Z,14,2015,225,4,23.583,1.7347e-18,39.239,0.74946,2.022,7.6607,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T05:00:00Z,12,2015,225,5,20.125,1.7347e-18,6.4675e-14,1.0938,1.3748,10.048,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T06:00:00Z,9,2015,225,6,19.305,1.7347e-18,6.4675e-14,1.0539,1.3639,9.5525,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T07:00:00Z,17,2015,225,7,17.13,1.7347e-18,6.4675e-14,1.2615,1.0853,10.718,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T08:00:00Z,14,2015,225,8,16.06,1.7347e-18,6.4675e-14,1.3596,0.96835,11.263,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T09:00:00Z,9,2015,225,9,16.186,1.7347e-18,6.4675e-14,1.4088,0.97087,11.318,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T10:00:00Z,11,2015,225,10,15.461,1.7347e-18,6.4675e-14,1.4867,0.86814,12.441,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T11:00:00Z,12,2015,225,11,13.976,1.7347e-18,6.4675e-14,2.0163,0.69282,13.217,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T12:00:00Z,9,2015,225,12,12.835,1.7347e-18,6.4675e-14,1.7737,0.65288,13.165,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T13:00:00Z,12,2015,225,13,12.741,1.7347e-18,6.4675e-14,1.6065,0.6361,13.308,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T14:00:00Z,14,2015,225,14,13.09,1.7347e-18,6.4675e-14,1.5569,0.6571,13.224,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T15:00:00Z,10,2015,225,15,13.646,1.7347e-18,34.536,1.7185,0.70406,12.983,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T16:00:00Z,12,2015,225,16,20.708,1.7347e-18,210.08,1.314,1.5503,8.9826,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T17:00:00Z,13,2015,225,17,24.987,1.7347e-18,424.43,0.8717,2.5207,5.5443,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T18:00:00Z,10,2015,225,18,26.444,1.7347e-18,624.83,1.6526,2.7734,4.3867,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T19:00:00Z,14,2015,225,19,27.328,1.7347e-18,789.52,2.248,2.8348,4.7605,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T20:00:00Z,16,2015,225,20,27.876,1.7347e-18,799.55,2.4303,2.8687,5.0059,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T21:00:00Z,12,2015,225,21,28.147,1.7347e-18,848.64,2.5773,2.8421,5.3179,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T22:00:00Z,14,2015,225,22,29.321,1.7347e-18,890.97,2.9663,3.296,3.7919,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-13T23:00:00Z,16,2015,225,23,29.281,1.7347e-18,871.23,2.7769,3.1125,4.4539,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T00:00:00Z,9,2015,225,24,29.193,1.7347e-18,713.57,2.3228,3.1202,4.368,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T01:00:00Z,8,2015,226,1,28.891,1.7347e-18,546.65,2.5818,3.0593,4.4044,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T02:00:00Z,8,2015,226,2,28.295,1.7347e-18,382.98,2.0122,2.9425,6.0753,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T03:00:00Z,8,2015,226,3,26.744,1.7347e-18,198.83,1.0944,2.5815,6.7403,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T04:00:00Z,14,2015,226,4,24.486,1.7347e-18,33.582,0.96787,2.0487,8.2023,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T05:00:00Z,10,2015,226,5,21.213,1.7347e-18,6.4675e-14,0.98183,1.2394,12.224,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T06:00:00Z,5,2015,226,6,21.048,1.7347e-18,6.4675e-14,0.7337,1.4016,10.456,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T07:00:00Z,13,2015,226,7,19.594,1.7347e-18,6.4675e-14,1.0894,1.3046,10.296,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T08:00:00Z,8,2015,226,8,18.396,1.7347e-18,6.4675e-14,1.3417,1.1241,11.171,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T09:00:00Z,0,2015,226,9,18.011,1.7347e-18,6.4675e-14,1.4175,1.0337,12.294,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T10:00:00Z,1,2015,226,10,16.433,1.7347e-18,6.4675e-14,1.353,0.87463,12.646,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T11:00:00Z,0,2015,226,11,15.683,1.7347e-18,6.4675e-14,1.2649,0.65852,14.466,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T12:00:00Z,0,2015,226,12,15.337,1.7347e-18,6.4675e-14,0.88547,0.65979,14.262,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T13:00:00Z,1,2015,226,13,15.599,1.7347e-18,6.4675e-14,1.2495,0.67786,14.158,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T14:00:00Z,0,2015,226,14,15.585,1.7347e-18,6.4675e-14,1.2855,0.70221,13.843,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T15:00:00Z,0,2015,226,15,16.099,1.7347e-18,31.608,1.0587,0.74321,13.621,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T16:00:00Z,2,2015,226,16,21.604,1.7347e-18,199.98,0.40136,1.7262,8.2551,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T17:00:00Z,14,2015,226,17,24.015,1.7347e-18,410.18,0.97304,2.2023,6.7787,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T18:00:00Z,13,2015,226,18,24.861,1.7347e-18,610.34,1.4286,2.2983,5.6592,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T19:00:00Z,17,2015,226,19,25.701,1.7347e-18,777.94,1.7716,2.3584,5.9274,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T20:00:00Z,21,2015,226,20,26.011,1.7347e-18,891.66,2.0794,2.349,6.1848,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T21:00:00Z,5,2015,226,21,26.385,1.7347e-18,959.97,2.417,2.3642,5.7243,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T22:00:00Z,10,2015,226,22,27.731,1.7347e-18,961.98,2.465,2.9261,4.1691,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-14T23:00:00Z,22,2015,226,23,28.145,1.7347e-18,884.59,1.4122,2.8612,4.7034,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T00:00:00Z,11,2015,226,24,27.958,1.7347e-18,722.19,1.7386,2.8091,4.7948,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T01:00:00Z,8,2015,227,1,27.938,1.7347e-18,601.79,2.0805,2.8019,4.8118,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T02:00:00Z,4,2015,227,2,27.552,1.7347e-18,414.3,1.8298,2.7222,6.6285,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T03:00:00Z,12,2015,227,3,26.262,1.7347e-18,188.7,1.153,2.2262,8.4466,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T04:00:00Z,10,2015,227,4,22.099,1.7347e-18,33.088,0.83346,1.4571,10.71,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T05:00:00Z,0,2015,227,5,20.627,1.7347e-18,6.4675e-14,0.78017,1.2746,11.237,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T06:00:00Z,0,2015,227,6,19.774,1.7347e-18,6.4675e-14,1.2001,1.2516,10.888,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T07:00:00Z,0,2015,227,7,18.101,1.7347e-18,6.4675e-14,1.4055,1.0295,12.324,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T08:00:00Z,0,2015,227,8,18.044,1.7347e-18,6.4675e-14,1.5112,0.9907,12.467,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T09:00:00Z,0,2015,227,9,17.083,1.7347e-18,6.4675e-14,1.4921,0.9209,12.566,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T10:00:00Z,0,2015,227,10,15.358,1.7347e-18,6.4675e-14,1.3921,0.75673,13.161,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T11:00:00Z,0,2015,227,11,14.397,1.7347e-18,6.4675e-14,2.1161,0.63398,14.124,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T12:00:00Z,0,2015,227,12,13.799,1.7347e-18,6.4675e-14,1.4876,0.65112,13.603,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T13:00:00Z,0,2015,227,13,14.084,1.7347e-18,6.4675e-14,1.3249,0.70735,13.118,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T14:00:00Z,0,2015,227,14,14.51,1.7347e-18,6.4675e-14,1.4436,0.79129,12.613,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T15:00:00Z,0,2015,227,15,14.988,1.7347e-18,31.263,1.5421,0.85531,11.883,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T16:00:00Z,0,2015,227,16,20.05,1.7347e-18,202.64,1.2758,1.5995,8.0392,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T17:00:00Z,0,2015,227,17,25.69,1.7347e-18,416.6,0.45726,2.8222,4.3233,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T18:00:00Z,3,2015,227,18,26.784,1.7347e-18,620.08,1.34,2.9399,3.8438,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T19:00:00Z,7,2015,227,19,27.629,1.7347e-18,789.83,1.7627,2.9848,4.2943,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T20:00:00Z,10,2015,227,20,28.414,1.7347e-18,911.38,2.0237,3.1064,3.904,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T21:00:00Z,8,2015,227,21,28.834,1.7347e-18,973.05,2.3882,3.1747,3.9225,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T22:00:00Z,25,2015,227,22,30.033,1.7347e-18,971.27,2.5745,3.6773,2.8933,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-15T23:00:00Z,32,2015,227,23,31.031,1.7347e-18,906.53,2.023,3.7708,3.2772,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T00:00:00Z,11,2015,227,24,30.692,1.7347e-18,784.78,2.2351,3.646,3.47,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T01:00:00Z,10,2015,228,1,29.753,1.7347e-18,593.86,2.0393,3.4145,3.6487,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T02:00:00Z,7,2015,228,2,29,1.7347e-18,406.83,1.7373,3.2144,5.294,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T03:00:00Z,4,2015,228,3,27.653,1.7347e-18,186.94,1.2059,2.368,8.6644,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T04:00:00Z,6,2015,228,4,23.251,1.7347e-18,29.766,0.35817,1.5767,10.571,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T05:00:00Z,7,2015,228,5,22.206,1.7347e-18,6.4675e-14,0.72388,1.6282,9.4746,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T06:00:00Z,2,2015,228,6,21.441,1.7347e-18,6.4675e-14,1.4298,1.5731,9.346,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T07:00:00Z,3,2015,228,7,20.481,1.7347e-18,6.4675e-14,1.6069,1.3928,10.142,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T08:00:00Z,6,2015,228,8,19.785,1.7347e-18,6.4675e-14,1.5266,1.2827,10.62,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T09:00:00Z,1,2015,228,9,19.449,1.7347e-18,6.4675e-14,1.4297,1.2388,10.789,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T10:00:00Z,0,2015,228,10,17.521,1.7347e-18,6.4675e-14,1.3571,1.0822,11.012,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T11:00:00Z,0,2015,228,11,16.714,1.7347e-18,6.4675e-14,2.5343,0.92205,12.468,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T12:00:00Z,0,2015,228,12,16.62,1.7347e-18,6.4675e-14,2.362,0.92634,12.429,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T13:00:00Z,1,2015,228,13,16.488,1.7347e-18,6.4675e-14,2.0093,0.89373,12.553,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-08-16T14:00:00Z,2,2015,228,14,16.722,1.7347e-18,6.4675e-14,1.641,0.96155,11.761,8787,"Rough Fire, California",data/wx64121.csv,1
